loan_id,age,income,loan_amount,credit_score,employment_length,debt_to_income,num_late_payments,loan_term,monthly_income,annual_income,default
1470,19,60578.08879743554,18789.72021231141,635.5682134576113,,0.44831057447753553,0,12,4182.098246816874,47012.930110272,0
1471,37,44796.753108395074,22574.156368055475,695.7305189316521,7.335199613541305,0.18947126556585023,2,24,2525.2169377864484,34518.52566100593,0
1472,21,52695.02826993826,1000.0,551.2173676544494,3.7926775014697087,0.6078560919262731,1,60,3289.5312229548476,19960.332917295367,0
1473,45,24919.976412103726,27605.455177802345,589.2786266661666,,0.21555010121119073,1,12,3308.9545009677513,58624.938127260146,0
1474,25,54428.43848035359,20617.6345113809,601.1750555783358,2.584393697512265,0.3828953505800654,5,36,3562.784108225722,47506.9608603904,0
1475,52,37938.04345391481,22649.032330346057,537.2081349534208,,0.4687788965582101,0,48,4160.381460482893,28420.77968859746,0
1476,19,41764.35976112264,6832.946384067924,651.8624347075088,5.251318996800186,0.2644039354699831,2,48,3029.807868465557,43669.085268918854,0
1477,58,62354.45337503948,21297.192399172294,590.3241481113774,0.0,0.47787029651494256,0,48,2406.548855975155,55092.42848098729,0
1478,45,22556.570256282983,22216.609955454114,633.5625955125622,,0.16562246032993755,0,36,1008.9025411390254,41680.28191295331,0
1479,28,53695.53976969393,9787.627384190277,529.000625775832,,0.567817654877384,0,48,3461.620370042921,43575.98248979645,0
1480,53,45781.15265398072,21238.996227446347,565.0033359741271,3.475864238562883,0.3521223897448637,3,48,3137.0845325607975,55480.05615706042,0
1481,26,36803.64397099508,13894.723017088214,657.7905086262217,,0.26053828880466806,4,24,2445.2422956820933,63058.94161454764,0
1482,55,23587.969011944413,10059.937640774893,570.1733478326587,10.90197536494695,0.3051227341358848,4,48,3411.523911024003,38206.01237557299,0
1483,18,36635.22302664186,13428.420071634315,738.1571080986724,9.415936999286487,0.4713378904089079,1,24,4403.31167410194,19938.357020073858,0
1484,44,27724.713068723955,16346.183850553538,568.0291051508318,6.282727840760902,0.26233170622243424,2,24,4723.1934395173075,20461.35529635931,0
1485,20,57802.80685757312,12579.175812568626,617.9747780601509,2.7574318931344504,0.23759634658658335,2,24,1414.4115603028442,29635.10780740163,0
1486,56,41376.3749013328,8665.710912273767,674.6072665498472,6.751588230406293,0.3167695103624393,1,36,2882.256707064165,25976.62710371524,0
1487,26,29845.44563408054,18143.63250538753,486.53074136535747,1.974458746087259,0.17345568308450476,3,12,4534.614848831367,14762.966558489734,0
1488,57,18435.96195832667,19478.227958293,459.1352950415379,1.03113517315857,0.6230815861912723,3,60,5328.384626487113,67717.37504697323,1
1489,45,33054.30609962422,16168.168936355512,477.9474948343924,,0.2650408113177915,2,48,2311.7537668853115,47921.488934145,0
1490,38,58543.52685889808,2059.5637525573748,701.0067282741745,3.565180073303978,0.4747425179270605,1,60,5056.236994874055,32143.03604747513,0
1491,45,41671.48499086468,10323.268434759832,555.8513483286042,0.0,0.38142051254716586,3,12,1645.71298054006,39512.24736412032,0
1492,62,37297.13215504149,8247.279512039004,804.6559428534601,6.7602901462909415,0.20231989242770476,0,24,4768.689037233265,13204.013687448372,0
1493,41,65480.32230675387,28848.786880848173,554.8601921074089,,0.34910679361809055,3,24,2981.137918076656,57359.82846863113,0
1494,35,33781.8082856832,15943.152582106739,614.764104255763,6.978888761941301,0.4676004168966122,2,24,5286.862415388022,10755.84412684427,0
1495,68,27875.20692103714,12758.174543209945,723.36879620543,3.503583632608618,0.321760799737054,1,24,2753.2943130142157,47650.41672466395,0
1496,26,46061.34421325371,10530.25396916811,760.4874310527298,0.0,0.5289669418776541,3,48,2945.9699248829097,12423.667678775495,0
1497,43,46293.47973982454,14001.152743139954,764.9202861309118,,0.5032273089172795,3,12,3166.5925468285236,33789.8785732111,0
1498,41,31198.16788793383,21012.267369226618,696.6692984474514,3.0293123105090998,0.48783722819874936,2,12,1412.0206399297167,58640.33308406337,0
1499,69,28035.01946428835,1000.0,681.925002064917,2.2962418994938423,0.28105148415905046,3,12,1130.2424948850085,15490.718625373462,0
1500,23,61706.05452602071,16841.322576057595,647.4021559360947,0.0,0.18802363283277693,2,60,3971.026074634223,37769.3664967204,0
1501,29,33505.21136780206,10963.23553000764,662.268886093331,,0.2579618591955808,1,24,4568.91126752503,49416.5601359078,0
1502,53,18221.895746902457,18445.360954805616,555.9051426937174,,0.37943614110000806,3,36,4092.805211884712,46962.54250516578,0
1503,26,42893.045147471974,21392.811712175106,534.5440893262154,,0.4318680070298533,1,12,1765.8638156101797,41052.78999667544,0
1504,27,53418.87223853845,9435.838798372763,599.7300434071238,10.083925280696032,0.024264289285932883,2,60,3933.569264673386,47436.452685072974,1
1505,20,37140.871963611695,4046.383999324069,586.3852301980057,5.09318702529829,0.34878301975823744,2,48,2095.578366203703,30837.640665935665,1
1506,66,48056.90813105955,12564.792479051992,563.741756053818,4.627872423477871,0.3737133837984776,4,24,3842.8992186129144,68991.93782999496,0
1507,46,24289.96158495132,25296.54542704938,655.7109957965372,,0.3083683615526672,1,60,4747.45726483638,15840.73220662247,0
1508,24,49423.892018311155,21685.258009458168,676.4244166856408,6.307065396588504,0.5436910758523819,1,36,3792.6669000021066,57431.06116493162,0
1509,43,25671.76794255588,11979.017427221563,607.0725509033477,5.639684069013453,0.4132670111376306,2,36,5169.000711135748,42842.41805175274,0
1510,25,44577.597746934174,9921.28700568861,718.202406484421,,0.5465287862121345,3,48,3145.848994142402,49256.638470465245,0
1511,60,51515.04233146551,10525.204161565463,508.6648708693196,,0.3176059219474652,1,12,3062.5216817028772,51918.19026375609,0
1512,30,41480.55952623007,4618.995702553395,584.5072432576226,,0.4906216238760387,1,12,3417.522455559309,48334.429051948646,0
1513,52,21468.282518157204,21278.192244215268,542.6542143517756,,0.5952599591791279,2,60,1655.0319785849063,27834.673591615436,0
1514,36,22118.826031362743,22739.330809557527,450.6770706341552,3.9199099511395317,0.5467540173908991,1,60,2829.6444888119363,35705.95465766828,0
1515,63,63896.81584765049,11902.899386795345,593.3855451325841,,0.18617876098569003,2,12,2939.416871158252,18226.154994117525,1
1516,39,28477.879097602174,10994.548801529027,590.2601993293373,4.161296961847178,0.3119485883686428,2,12,2978.333404224732,35522.56410982866,0
1517,33,51476.85960915559,9413.809630149024,721.0759794593705,,0.2982252941825305,1,60,3668.697292287599,44837.78492212664,1
1518,32,41775.638279985804,11397.076684716516,650.4649347643822,,0.4233881802614491,1,24,1482.9219335542195,49106.924130350555,0
1519,19,24939.387084696595,9118.611505012967,518.0650540536636,7.141481378989706,0.45295303325217995,2,36,1901.3158535077075,45871.515174913926,1
1520,55,32008.63690808171,13758.368697065935,748.327405306735,,0.22416609889613953,1,36,4748.4203291314225,13673.653878547982,0
1521,38,65497.49520645678,21291.170824393077,697.6826956420282,0.8961766603847341,0.3601757770875406,2,48,824.2730532535716,31567.391013689077,0
1522,47,92344.71414114806,20466.870587976286,646.5678162774892,5.540573684683706,0.04701090017657955,2,36,4103.797169424389,30066.257659487084,0
1523,24,35240.315006710036,8290.474043651895,581.8812720920134,3.7380422983564365,0.5662917508702835,3,60,2866.383732336229,20347.481001349628,1
1524,48,34204.32639344204,16214.477710524097,523.2448610621216,7.508253493066415,0.27314386389849593,3,24,3533.486435412648,27460.9989834436,0
1525,58,15425.561286964108,20169.208714849,570.2234579143158,,0.35837959097667454,2,60,5280.956815000757,40019.187705542645,1
1526,58,15251.269119583696,7481.693533320765,687.0998895763348,,0.3035525429017908,4,12,3169.3548510016794,61206.82781167641,0
1527,66,27141.221493235895,16131.335780568019,750.7669044747687,,0.5219041362520123,4,12,4115.068340215545,25704.035061865063,0
1528,52,33324.94776193398,24709.16683357182,723.4594822617751,6.559349439497419,0.0,1,36,3406.5420429357277,23067.03347491453,0
1529,21,39618.37276781677,13040.87947960449,560.8920462570981,3.9451266498092936,0.34750844865111363,3,24,3196.613121141703,31007.91334533169,1
1530,51,50352.006650836585,1000.0,510.4306053368791,4.7342077136197265,0.3341271863753453,1,48,3041.86421103288,45061.99580629166,1
1531,18,43313.1433912979,1000.0,611.2708997528963,3.514357433297534,0.2819545418612476,0,60,4209.656268966117,58355.618355378145,0
1532,27,50600.62705303463,17486.50188839964,458.5248507549719,8.046500801769952,0.6089339818453449,3,48,2418.8310006816573,38702.36638465046,0
1533,47,30790.767108996373,15852.132610591263,625.8534171347825,,0.2169005811716343,3,48,1918.3043476442542,18311.81881071983,0
1534,49,38938.1136222292,16501.878522164265,588.1917930961065,0.4321912426053709,0.46576942658534914,0,48,3426.4270501221927,21503.757575799245,0
1535,20,34538.50134760445,18914.299790798475,562.7170798505406,7.703539596534266,0.4034379183059125,0,48,3574.3133378189523,42824.22082989916,0
1536,27,20999.189468026383,3164.37333528206,472.42375461865635,6.771207074655159,0.5392278878803274,4,60,1053.1356265846334,54928.81592014084,0
1537,26,10389.820674310271,8545.504370546914,641.0880085255774,,0.2499216372833742,1,12,3320.2240475700037,67236.12887261924,1
1538,34,29962.85873999,18384.5075289972,557.3839328270471,,0.24005466513143614,4,60,1799.7371818151944,22263.987476458966,0
1539,64,5000.0,20886.909950095484,506.406653143177,2.1829823397823094,0.5144104861216098,2,12,4116.887217643109,42096.61571926479,0
1540,20,23006.846982288833,12944.918167169875,370.219022937468,4.751964587588889,0.4137981962495165,2,12,1078.7272634625422,24552.32444132201,0
1541,44,48177.541918333656,3541.7801141438777,597.7988075959491,5.489136419605668,0.1182593979984862,3,60,5739.678120662194,26520.5998662306,0
1542,52,42702.43219849725,17719.710326055305,741.7801277335795,,0.2691042478305094,2,60,2910.5853125385493,25250.32401587738,1
1543,21,40321.060681012124,15409.07333298307,732.9007371638296,6.909573389651032,0.4079573980772091,2,60,2252.130897724193,34986.08252838199,0
1544,21,57707.89436847583,6534.010987776634,563.4322994730983,5.447261880165501,0.4756646332319884,0,12,2979.6177578730917,26765.813710412942,1
1545,66,29072.889761728722,1000.0,551.8230351710575,4.617423936385487,0.24811540202105672,3,60,4028.671906625698,77182.69085400201,1
1546,49,50229.308219647326,19570.013589172944,637.5019404860019,5.045771012231946,0.0,2,24,4446.420944877004,33104.863250714916,0
1547,55,27893.299876568875,10060.38071195516,520.1291648649367,3.817046057557153,0.42848347786055496,2,36,2990.444195802287,54816.67166289239,1
1548,28,44161.798864838805,16493.583716753812,624.1433519855573,,0.1669518965084036,1,36,1534.9703148180954,30107.08488047802,0
1549,61,42303.22831390257,16196.476781097379,661.2864222707752,,0.04739918028163831,1,24,1817.9619163056075,73498.60794802342,0
1550,56,43112.794565741824,5824.571901316545,698.1546579107446,,0.0,1,36,3691.3179567592647,45085.97472128244,0
1551,62,34199.431880868346,18342.912209595524,591.9876738816038,8.13242002072862,0.47209712902966117,3,12,4567.492245221399,52553.97594292033,0
1552,23,44789.828291094054,8121.698864228035,583.7060999858427,1.592892261086278,0.36929261756074494,1,60,4730.177397813482,31133.837355910928,0
1553,52,45962.58917636466,3036.942540410195,529.7613930594752,,0.3161515428931622,4,60,3543.4490525968104,54646.60907653564,0
1554,63,18540.21229418142,2012.1722019504778,533.8495716768111,1.768133971204613,0.5583536544444142,2,60,4542.457791060112,45023.33538726877,0
1555,49,52727.441033500916,14974.105034130806,581.8816886478778,,0.44559870245346084,1,24,5723.769855323335,34315.33681187193,0
1556,63,21461.25437145095,27752.818560074506,629.3892405452942,8.077802621751697,0.5924450064082875,1,24,4821.267974253698,23801.628453555535,1
1557,40,26839.734942860923,15328.174049947707,673.0867700986599,9.356099687691557,0.14108967917495052,3,12,4485.880710088798,36436.847335456376,0
1558,59,43629.537520831065,29265.267612669028,535.7456839455724,6.072438772424165,0.34481740640690545,2,24,2325.1368544679785,35152.84782066299,0
1559,54,48968.70261098407,26590.574542298033,719.4150855167618,5.9934063100315145,0.10749299375779786,0,60,4536.607858868337,53035.42414879639,0
1560,43,43300.46506104089,19130.287179258994,578.3101119165945,,0.3155926502216799,3,12,3909.8739306942675,36516.26701603506,0
1561,51,44883.40610663985,27595.930403721562,598.2906164521252,0.8956805962103456,0.31270762193499835,1,12,4146.640368792257,11176.844450732719,0
1562,55,22949.685753307684,26690.975900060905,540.2230656681742,0.0,0.4439920455894606,0,60,4909.716182013973,49692.70072754772,0
1563,28,32144.879679167272,24429.567877754103,406.0607791781647,0.0,0.3568345821712847,6,48,3781.530643793572,59397.498729074374,1
1564,67,9244.418254589345,1000.0,670.723631708884,2.446222059476485,0.4435110707419873,1,60,3205.1504200065046,15008.987724573388,1
1565,38,26218.220366833477,13106.049218784607,658.9475117673946,2.85172678820994,0.45551601997083413,4,12,1996.0010737571836,67070.95920094082,0
1566,60,19875.715363819043,9450.426263290392,577.493795430543,6.141714541628877,0.6732393016074713,3,48,2962.687936276677,60949.77704730027,0
1567,41,40199.81529284897,24369.04357131778,605.3592573779897,8.023254298240516,0.3027055017070813,3,60,3599.3986672866886,30536.790023005437,0
1568,32,75341.93444016104,12541.996092260952,641.275137416328,7.725831316681953,0.20884659490004312,3,60,3680.357508561494,23242.60589773531,0
1569,20,51401.81213583162,29018.479757687193,474.9963314490766,,0.3869125422974613,3,48,3638.178706671238,55794.66185387825,0
1570,19,6327.09600116119,15812.498657531232,557.6757858122965,2.125841870556957,0.22965799592906846,1,48,4532.720658034638,19455.262306928984,0
1571,24,17235.43892820385,14776.382958011336,663.5411743697462,,0.5722941152654804,0,36,4415.039208604735,29974.891326738903,1
1572,22,20517.56772851778,11970.81866479972,499.65684614646005,,0.3075172941582151,1,48,3255.723031512587,20273.05387740571,1
1573,62,13672.511800150296,13523.08158795404,623.4846345733304,6.802684064873293,0.2651635448189014,1,24,2274.2556990133985,40088.61714221359,1
1574,57,35762.83433825162,17149.95775545607,491.4734556301276,5.12800398753521,0.2793026418273323,0,48,3812.530754305298,61977.77715058192,0
1575,46,43431.33370325772,14471.372535277525,637.3143985946821,7.654815443581286,0.4577626135207461,1,12,6141.255267852652,45623.75251526991,1
1576,58,20605.279716472185,11281.040243411855,597.1486814162013,12.128767409779373,0.3263379525152772,3,48,3734.886802432138,55271.11748084237,0
1577,49,36654.338300522984,11754.992283150359,470.78945472755925,,0.25374997698044266,0,60,2963.4283928668087,34722.96286697974,0
1578,47,43303.197777172034,29568.158186041503,693.1791483565737,,0.5998027876435297,0,24,4003.1285239172844,41459.542440427686,0
1579,25,50484.63727517151,30980.093627937636,541.2326738561561,,0.22157452390073748,2,48,4078.003656784925,21603.433530257047,0
1580,49,42341.58028723308,11233.620082337033,535.1798050388495,,0.355334911104949,1,24,4064.146583840553,38546.71107192527,1
1581,59,44956.016665086776,21791.762369082266,616.0455357784755,8.200510866925754,0.44784592274153456,4,36,5049.433577140459,28810.44835515186,0
1582,19,39438.84027739206,8377.528964335199,691.8909879542972,6.453496574518107,0.10529973343743901,0,24,3815.9495295251713,37595.94552435592,0
1583,27,24787.028947299288,12385.365235867066,518.7342544817283,5.690912509269099,0.4220390752108887,2,60,4990.098627596269,36564.81891073046,0
1584,60,28067.30959457701,6299.887891058563,604.9343879878377,6.144346102891108,0.19173384867793258,4,36,3621.1259755052215,35283.40182978977,1
1585,60,20158.048716412122,23158.67049907804,634.3053200264459,7.158107711210623,0.4734174171251003,2,48,5223.956167719425,71613.35499895259,1
1586,54,62480.384759924025,18876.184183565038,655.4484485810515,0.32886340436943584,0.20560234821215354,4,24,4841.7523280078385,66513.16979067889,0
1587,63,17961.39128889442,20403.578371476717,614.115324422178,,0.453915354777329,1,36,4485.582597774459,61242.135723126135,0
1588,20,54281.316562274114,22106.059192299694,570.6377728733343,6.168181780280108,0.5158749599442068,2,48,4319.815503036959,66925.88451245887,0
1589,69,18107.5765596048,8043.117306048111,533.7927823481024,,0.4792154788449207,0,48,6210.2304296713555,61289.539739168,0
1590,40,51511.58690501784,12404.656782752038,606.89151064371,,0.38769749723571534,2,24,4679.105319166373,39664.339988347405,1
1591,51,54581.92197850141,18561.85890318801,514.2288790411515,1.0927454035875952,0.3153048585605451,2,24,2271.687077552693,38126.35592441218,0
1592,35,57279.783487711844,12235.463045114822,366.2919613204314,6.530539231025493,0.2635370635497734,4,36,3640.709022668734,43531.0037578087,1
1593,50,24378.00332587553,15555.401072717508,634.9247843326134,5.359777164629697,0.5706552036225656,1,24,3002.4373730492557,36839.7262192688,0
1594,50,42464.18146501427,8602.221956712292,672.3147872868956,1.9724392349837863,0.2450757169748535,5,48,5913.928729330772,24399.319278513223,1
1595,34,30990.34994436003,25637.846331363347,410.96540515665293,6.240514576750504,0.19444008896450057,1,60,4897.630282827656,44449.07883320522,1
1596,23,26700.817187118264,22508.245881502917,519.221543623205,,0.44980534025492447,0,36,5873.272114109691,16508.183746700037,0
1597,30,40657.82646549613,24896.623571990636,649.5323408804159,,0.23057947952202568,3,60,2383.340173039855,42064.6246068454,0
1598,38,52208.39220308495,20272.963793350777,764.599637576936,,0.20749047538008092,1,60,4710.426681520787,25078.406723857832,0
1599,48,31072.753326003272,6248.992917758105,601.6634966140326,4.164422019469837,0.13345936067453526,3,48,1627.6721045382928,38784.416944439494,0
1600,38,44937.56533397501,11163.78368013339,541.7597647016693,7.622910677991307,0.27756352408092233,4,60,1343.1679156608552,42868.05163808703,0
1601,50,26383.750741658398,9386.14012945964,585.3682847116128,,0.337592746415526,0,12,2837.1381677407157,34707.197928957714,1
1602,45,24351.34886238424,12941.800878856377,709.9901135318548,,0.3864637591491048,1,36,5223.802255202964,15392.337056940178,0
1603,23,35133.95620077827,23462.109565364663,548.3228656700371,,0.4926959366449225,2,48,2092.5645321409434,22179.717498257247,1
1604,25,36032.89323854634,3217.913336818836,536.0646394679798,2.3460541396032113,0.42903468854986904,1,24,3312.318524804279,46873.654325200754,0
1605,30,50016.7234089428,10330.884588598623,561.3805182254374,,0.321369167067023,4,48,4819.3869185906915,31638.367092296692,0
1606,51,21227.128686769836,11844.111923340568,523.733711339303,5.379977094671108,0.320270648543042,1,24,4391.349784782462,48412.74629176595,1
1607,57,72379.52373752608,4487.866691358318,609.8136252795837,4.543156656671879,0.4265236203372775,4,48,6103.566556724407,40145.51937447353,0
1608,39,13116.006913242105,16638.0660385868,729.9742766775648,5.859680208880855,0.5408855244392854,0,12,3337.5483235956594,37032.52163334284,1
1609,18,43421.00301479786,12264.165445460334,625.8463418492823,1.5076193946519316,0.36894712992248,0,36,2781.2964025449987,45214.65382182292,0
1610,30,35723.863856413765,23894.53460452042,579.811719829897,2.847528899367108,0.27963037186843864,2,60,1965.2319819846118,29876.54392157786,0
1611,18,30274.88223784008,12799.012797291867,576.6550984867565,,0.20107009983716817,4,48,2873.3334081865833,46005.92377109627,0
1612,27,37373.02366540985,18671.53726642036,474.94473530426745,6.114765650206362,0.13321921033816617,4,36,1953.834634350953,33707.393762794614,0
1613,22,50082.51373378523,15919.882947018212,670.6487821717727,,0.44994045080652845,1,36,1087.7767334463153,78044.28338559152,0
1614,37,52412.713220968144,1000.0,593.7730242389758,4.23409689792132,0.43669677854593353,3,36,5787.574060010943,22990.96574295874,0
1615,30,36736.544706161934,3518.835257039831,585.56160691275,5.8845134375110035,0.4366045287659992,1,36,3394.466832427574,34641.27054903936,0
1616,54,44976.82047564415,18068.323751661505,850.0,3.575366288516559,0.3307010830471916,1,36,6572.666922369743,35246.39504571168,0
1617,27,20045.61465527895,17703.694532907026,623.9002326692549,0.0,0.5610402118837625,1,60,2284.2227874927285,19722.016584086952,0
1618,20,37235.957904308394,14450.641163992472,539.8567159923853,8.106312439048473,0.27738222581227734,2,60,2797.322572453321,50887.18883647789,0
1619,51,45915.60768088671,25641.066463502746,565.8913923035566,5.546536216232331,0.4932903855810808,3,48,2364.122068636952,33569.138783791255,0
1620,51,5754.844413626954,19079.797925667175,691.8756567357404,2.803880205327172,0.34418856575156853,3,24,2532.388252092378,5000.0,0
1621,47,41213.72838290681,27562.364106573128,609.0616328430211,5.003786154052474,0.2587473852980994,0,48,4425.338013595137,50426.928573180005,0
1622,54,37476.92064051828,1000.0,484.93776173461066,3.601534396639302,0.43887954609766416,0,36,4041.2382911638015,30457.468279707162,0
1623,21,59047.2090071462,28873.184193475496,673.5383147660162,,0.411445417802599,0,24,4427.595115105535,38426.4786562035,0
1624,51,42506.74898837464,10142.776269580976,546.5484731568805,7.014676912264765,0.4035459138900389,1,48,5011.1728235232595,50152.33869783788,0
1625,49,47197.42557279234,15198.909062025952,749.8638220974036,1.5564846734979012,0.3621917633084298,2,24,4717.527138542687,34529.40122466828,0
1626,38,35927.332253441724,24494.17523188272,686.4038452571718,1.1499184319906712,0.3443160377424753,3,60,2072.72115278085,34406.550408901196,0
1627,58,49480.72715681584,1000.0,564.2142483472999,5.751620238468584,0.7082557989305658,2,36,2678.56012874705,76970.52976483246,1
1628,41,48434.33376850616,12973.330068106046,702.481308938809,5.403090519363536,0.5276384967794259,3,24,3485.1868459228804,7693.813777976153,1
1629,26,20400.87960020298,23070.522840351165,605.4284408421922,6.553911532295943,0.4584240342478268,3,12,7993.125014287318,20710.517700558325,0
1630,58,44664.64517521334,10063.601694718003,668.2218940097775,,0.36676987373050823,4,36,4298.833510997552,23619.08597611833,1
1631,41,57733.60584787673,22309.92592669467,638.7786253835579,,0.5010735800895003,2,60,3466.6943438418202,66835.34111363515,0
1632,42,54756.8762792981,20411.053757630358,532.2914676007301,,0.4276992164587178,1,60,4174.9267355155225,30330.800409369265,0
1633,53,40410.58718039813,16353.334998628248,548.5160134146031,6.782293811914794,0.35393071291610534,2,48,2579.440765319765,43603.13312268505,0
1634,25,44825.340551204485,19791.19687776613,682.3968654064929,8.772423456482596,0.3044653512101127,2,12,3661.3652220862145,32888.82695616515,0
1635,67,53723.62305335153,25357.066429921033,573.2179734314767,7.203363324264479,0.33786239935059675,2,24,4526.661064345924,49048.005134963314,0
1636,58,22917.175490395,19820.007758470943,567.7081229406402,2.4895020598629345,0.0,1,48,3297.088727656657,39809.2967843276,0
1637,46,47115.74558472539,22433.030900252455,523.5901936520518,,0.38159012589464625,1,60,2387.6417657743486,43796.487942993575,0
1638,42,10436.333670104712,7949.650130479937,633.8879252474769,4.142588225071302,0.276728587983446,0,24,3235.990767483718,59308.69556954771,0
1639,52,52935.34246705024,19655.95043533739,765.0019935394516,2.1649795124849103,0.5889004997424325,0,60,2933.8625725881043,46604.04470273448,0
1640,55,34228.65995183933,18914.919882203503,514.5973668596582,,0.3529016106217631,2,60,1636.924058744712,28973.98933815607,1
1641,45,38703.138691404936,23991.14632136999,601.9375565338206,11.743228722549299,0.1716554870697557,1,12,2618.8931330925734,44681.005736328625,0
1642,36,31669.476147656802,5736.034906446206,712.9776444332343,3.3232831977356603,0.34251797688078234,7,36,1592.3173504202778,76279.7912252183,0
1643,49,39384.28222447191,23588.88236196526,593.6286887003428,4.621431632252851,0.19308183724062436,1,24,1787.3397202133026,48474.557035056365,1
1644,54,43830.750480779985,7966.688436507948,636.1897436999787,5.6594274520368595,0.42101111235686994,1,12,1907.1527235002459,42278.644824685034,1
1645,66,51314.70953179836,33725.14632946464,515.0085177482497,,0.39364210465092275,1,60,4525.147456115661,19441.70570858949,0
1646,68,59492.51150509881,7892.224266640602,634.2645677766119,0.0,0.4936759446662401,2,60,5194.789662532709,50866.27795997432,0
1647,45,40728.22817021554,5665.809656770794,585.0284587996362,4.5027851456315515,0.23136773124581517,4,12,1413.23373703555,53083.40320272579,1
1648,52,15076.14642487486,12675.958715689834,678.858399654389,,0.355101214434222,2,24,5308.5629161764455,44690.847201809505,1
1649,25,59584.69552174289,23386.919085083384,694.9908841251801,4.364493180974385,0.1452467306860047,1,60,1925.0906171326506,41711.41178640697,1
1650,58,17920.310844558564,17840.381371640746,807.1650913614891,,0.45522421728870716,1,24,4266.933450798781,82488.09521760902,1
1651,40,33666.14917417897,28436.014740393533,646.370653857086,5.094248638496576,0.4278306770660183,1,12,3656.531546791215,52831.4162368661,0
1652,57,32644.651052129753,12596.027474998875,626.0637053265733,3.946578704880172,0.4243707531541356,0,60,4128.1477642244,58600.42392764446,0
1653,63,40173.36884157129,11080.264380219707,615.5507441261868,5.433254866018867,0.35024285470354116,4,48,1876.1545173196307,41003.23231632732,0
1654,40,21047.730924083397,9124.356073561365,571.7466965751449,5.112710450986725,0.4122159336183186,1,48,1067.8867299932008,38026.08372942916,0
1655,49,20319.266843894267,10789.542114600736,627.0787074769353,5.0460005613528525,0.5906508662462894,3,60,2329.697820667619,49481.486165532115,1
1656,27,39677.18508126015,3822.286032603275,576.3678871888776,3.25379341577402,0.30723586144369786,3,36,3866.919145784155,38011.857066956036,0
1657,34,28033.14168518666,9809.429091585636,613.4768781015691,,0.37079677755651264,3,60,5779.4635526906595,39243.49022982853,0
1658,52,60191.4032866491,5316.139280464731,705.4078028486367,,0.18708105512278853,2,60,2046.178836225734,46948.08522811543,0
1659,52,31736.79935192506,20751.760314576833,519.4765947776287,5.28453367817161,0.21976085576025015,2,60,3209.7864750229455,32307.85231574003,0
1660,20,24575.173269397474,26841.556153913632,691.1902848903236,9.993306666525063,0.3646719939639961,3,12,2396.98433519631,43306.13822589426,0
1661,53,65077.53788116584,16773.117239114563,705.3692053871893,,0.5155900320052861,2,60,3311.800604862903,41201.26219789076,1
1662,46,47049.04349619093,9608.803612726086,590.5545178407137,0.45844993219562635,0.3115578763622641,0,60,919.8516320462559,54505.3845618105,0
1663,66,80754.29551508263,20954.20661290184,430.2516080793124,5.967235566228569,0.3146125206031814,3,12,5205.88750257071,30830.284927718894,0
1664,63,11165.287187907506,14685.922528998008,551.3742410324454,5.22776306968511,0.2889672133243438,2,60,3363.3784311912154,10001.021420838097,0
1665,44,43116.48818487855,23118.781825176648,703.7595637248887,3.707419517731165,0.26978649937335153,4,48,4479.79041331594,35340.47619785987,0
1666,48,47284.1887022428,7436.577086845275,598.1705550160895,6.855273237431261,0.3942457183563232,2,48,3043.0808041219484,45959.29034087121,0
1667,51,40417.34328441646,7991.9768783703785,520.0558214164072,6.49286635265706,0.1254113532232033,1,60,3571.6184284920123,54461.61185740355,0
1668,29,34569.99191514244,20809.2729726045,559.6180063017426,,0.5421409365000092,3,12,4744.423949141767,29607.35495842277,1
1669,54,58684.274683273215,14837.864934898953,667.2496021203642,3.596464299704685,0.2501866552805809,2,60,3497.9793622011143,48131.49789464335,0
1670,42,46995.96623871419,22415.013595687236,643.7386854561104,,0.4582855228157212,2,60,3542.9662384776525,57027.31548427048,0
1671,19,14661.386155259494,8131.80725260428,580.8854320664244,2.0607982174274495,0.1595002103909186,0,24,2340.90703005146,51268.75994658235,0
1672,47,26959.47624653107,18469.22131327394,570.654047054825,4.48291785101197,0.4503260195819327,0,36,2665.3038812344585,28140.473448313776,0
1673,61,22539.9263499497,19371.898232621865,568.6593480764942,5.681534689164937,0.4507916911721746,4,12,2067.313786032164,29751.60437743948,0
1674,26,38182.629262139344,2703.0302184458506,526.2071852401198,,0.40763031080088447,1,36,2410.811347733752,46525.05174511967,0
1675,40,54232.97868170262,14972.630790920137,729.2300551575554,4.704751734215548,0.20083572173003114,2,24,4897.369721413543,64380.104681876495,1
1676,26,34311.31138343111,1000.0,574.2143624630928,4.606264278967599,0.38743222843971153,1,36,5594.094970842256,40212.47739073633,1
1677,37,36203.176355712814,26758.827108540616,697.3726816660397,,0.17254157228984163,1,60,1774.2397275465946,37520.08421005639,0
1678,18,25314.668056363043,4459.188492100577,721.7052841537961,,0.3120855117355722,1,48,3827.298064629302,19455.738023306258,0
1679,56,51420.13535190269,13488.860989844687,679.8648718518368,4.999064657726103,0.5044119651432989,2,12,2936.2190955827787,34535.696802636994,0
1680,40,58489.71256572766,14960.788184556197,565.4703749825561,,0.4695052890606113,3,12,5079.544041728037,29271.427691233184,1
1681,35,39513.360071596195,7302.919553737058,632.2984072269287,8.197333088455585,0.3522774413810649,2,60,3501.908606055733,40407.99061274364,0
